iteration_frequency,error_pattern_change,time_to_completion,self_evaluation_score,external_feedback_quality,task_complexity_level,engagement_depth,confidence_level,knowledge_transfer_success,consistency_score,abstract_signal_strength,response_latency_variability,intentional_error_flag,revisit_rate,vocabulary_expansion_count,feedback_revision_delay,surprise_tolerance_score,exploratory_task_deviation,self_explanation_count,output_compression_ratio,emotional_consistency_score,curiosity_level
5,0.11,127.37,4,1,4,0.56,0.52,1,0.62,0.3,0.39,0,1,20,256.19,0.38,0.76,3,0.69,0.6,0.46
20,-0.12,40.41,2,1,2,0.43,1.0,0,0.95,0.04,0.03,0,9,7,895.14,0.56,0.18,0,0.49,0.86,0.31
20,-0.38,267.85,5,3,9,0.78,0.22,0,0.72,0.97,0.02,0,5,1,37.83,0.69,0.67,5,0.34,0.74,0.35
12,-0.76,35.52,5,3,1,0.59,1.0,0,0.52,0.94,0.87,0,8,4,46.84,0.69,0.66,1,0.74,0.49,0.58
1,0.47,54.13,4,0,2,0.33,0.81,0,0.88,0.47,0.92,0,0,7,192.07,0.18,0.94,1,0.7,0.86,0.19
5,0.27,29.1,3,0,1,0.17,0.85,0,0.98,0.46,0.17,0,9,2,636.65,0.59,0.43,0,0.82,0.94,0.85
15,0.19,65.19,5,1,2,0.86,0.78,0,0.84,0.06,0.2,0,5,12,23.28,0.79,0.57,5,0.32,0.81,0.52
17,-0.73,291.11,2,0,10,0.17,0.18,1,0.63,0.59,0.34,0,1,8,854.32,0.48,0.5,3,0.14,0.56,0.64
11,0.11,155.53,4,1,3,0.23,0.71,1,0.76,0.93,0.04,0,1,20,303.44,0.71,0.42,1,0.61,0.77,0.13
15,-0.84,37.69,1,1,1,0.63,0.89,1,0.61,0.93,0.71,0,9,9,1145.44,0.7,0.24,3,0.42,0.59,0.62
6,-0.71,60.62,3,3,3,0.82,0.66,0,0.83,0.41,0.94,0,9,1,580.63,0.42,0.48,5,0.6,0.87,0.1
19,0.9,245.13,3,2,8,0.69,0.12,1,0.93,0.42,0.56,0,3,3,550.26,0.67,0.43,0,0.99,0.92,0.46
11,0.73,305.03,5,1,10,0.64,0.29,0,0.56,0.46,0.63,0,3,8,0.0,0.68,0.48,0,0.05,0.56,0.54
15,-0.0,77.13,2,0,3,0.15,0.69,1,0.82,0.05,0.36,0,3,13,899.24,0.95,0.57,4,0.25,0.85,0.88
1,-0.79,282.2,1,1,8,0.56,0.39,0,0.63,0.16,0.03,0,8,3,1174.45,0.4,0.66,1,0.07,0.62,0.82
18,0.16,260.48,4,1,8,0.53,0.34,0,0.92,0.75,0.9,0,3,3,281.76,0.79,0.56,0,0.33,0.9,0.23
13,0.74,116.92,4,1,4,0.41,0.86,1,0.74,0.07,0.59,0,0,13,179.72,0.94,0.78,4,0.14,0.79,0.28
5,-0.23,263.06,2,3,8,0.74,0.41,0,0.46,0.72,0.63,0,4,6,854.35,0.61,0.48,0,0.34,0.46,0.49
1,-0.44,303.95,1,3,10,0.25,0.18,0,0.71,0.46,0.17,0,5,7,1234.65,0.98,0.47,4,0.89,0.72,0.41
20,0.91,80.08,2,1,3,0.68,0.55,1,0.78,0.09,0.86,0,7,6,901.7,0.5,0.45,3,0.59,0.72,0.51
0,0.46,208.14,2,1,5,0.24,0.49,0,0.64,0.33,0.58,0,9,4,848.72,0.55,0.21,0,0.91,0.68,0.79
1,-0.92,207.13,4,0,7,0.74,0.26,0,0.87,0.43,0.39,0,1,14,216.35,0.81,0.47,0,0.5,0.88,0.19
0,0.39,304.8,4,1,9,0.37,0.39,0,0.71,0.13,0.3,0,10,2,320.3,0.59,0.47,5,0.02,0.77,0.52
5,0.41,148.03,5,0,5,0.17,0.7,1,0.84,0.98,0.46,0,2,12,0.0,0.87,0.53,2,0.18,0.84,0.8
20,-1.0,172.3,1,3,8,0.88,0.49,0,0.91,0.89,0.33,0,0,9,1163.14,0.81,0.61,2,0.43,0.89,0.16
17,0.15,323.24,2,0,10,0.7,0.19,1,0.89,0.62,0.34,0,0,16,855.94,0.82,0.52,5,0.95,0.94,0.4
1,-0.78,188.45,3,3,6,0.79,0.48,0,0.77,0.62,0.37,1,2,20,552.97,0.41,0.22,5,0.56,0.73,0.2
6,-0.72,277.29,3,1,9,0.48,0.27,1,0.74,0.54,0.65,0,9,6,585.25,0.96,0.68,1,0.75,0.74,0.59
11,0.8,116.01,5,3,6,0.58,0.5,1,0.88,0.28,0.06,0,5,14,0.0,0.84,0.66,4,0.49,0.84,0.65
15,0.42,46.24,5,2,2,0.1,0.79,0,0.96,0.45,0.37,0,10,2,0.0,0.49,0.26,3,0.19,1.0,0.59
2,-0.22,15.64,2,2,2,0.48,0.61,0,0.94,0.96,0.08,0,2,8,930.13,0.56,0.26,1,0.11,0.84,0.61
4,0.75,294.73,5,0,8,0.15,0.55,1,0.61,0.29,0.97,1,8,4,0.0,0.87,0.4,8,0.47,0.66,0.5
20,-0.96,274.39,2,0,8,0.83,0.41,0,0.88,0.02,0.8,0,8,20,860.41,0.33,0.33,4,0.34,0.82,0.33
20,0.29,125.63,3,3,6,0.34,0.49,1,0.8,0.59,0.7,0,8,14,568.59,0.54,0.36,4,0.46,0.74,0.84
9,-0.66,37.74,3,1,3,0.48,0.86,0,0.38,0.48,0.97,0,0,4,574.18,0.46,0.53,3,0.35,0.42,0.84
19,0.85,150.56,5,2,3,0.76,0.82,0,0.37,0.18,0.18,0,10,4,0.0,0.25,0.62,0,0.16,0.29,0.32
10,0.15,25.41,4,2,1,0.28,0.96,0,0.5,0.37,0.21,0,0,10,314.55,0.56,0.64,1,0.98,0.62,0.29
14,0.08,181.44,2,2,6,0.72,0.6,0,0.27,0.12,0.02,0,7,4,886.57,0.52,0.78,2,0.95,0.23,0.51
0,0.94,93.33,5,2,3,0.93,0.61,1,0.36,0.65,0.3,0,4,18,16.38,0.75,0.85,4,0.67,0.42,0.63
10,0.38,226.59,4,0,8,0.58,0.37,1,0.85,0.14,0.55,0,4,0,269.39,0.66,1.0,1,0.4,0.8,0.7
11,-0.82,252.92,1,1,8,0.46,0.37,0,0.94,0.58,0.22,0,4,6,1144.7,0.57,0.63,4,0.02,1.0,0.34
2,0.95,294.67,4,1,8,0.79,0.33,1,0.69,0.49,0.6,0,8,1,313.32,0.57,0.48,2,0.91,0.77,0.48
4,0.43,250.38,4,2,7,0.53,0.48,0,0.54,0.39,0.01,0,5,11,221.94,0.46,0.51,3,0.31,0.58,0.46
2,-0.57,284.67,4,3,9,0.19,0.2,0,0.33,0.8,0.29,0,6,13,288.49,0.75,0.66,4,0.14,0.29,0.17
2,-0.71,325.94,3,3,10,0.84,0.15,1,0.16,0.99,0.53,0,5,2,622.57,0.75,0.52,4,0.93,0.15,0.15
2,-0.99,212.79,3,3,7,0.56,0.51,0,0.66,0.17,0.46,0,9,4,551.65,0.65,0.51,3,0.2,0.67,0.33
17,-0.02,106.58,3,2,5,0.32,0.6,0,0.44,0.49,0.74,0,3,0,588.73,0.35,0.65,1,0.79,0.45,0.57
9,0.91,150.89,4,0,5,0.81,0.59,1,0.72,0.65,0.89,0,6,5,253.59,0.58,0.51,5,0.49,0.67,0.71
0,-0.76,94.3,3,3,4,0.42,0.73,1,0.78,0.99,0.07,0,5,18,639.28,0.7,0.34,3,0.48,0.83,0.21
20,0.37,117.41,1,2,5,0.7,0.6,0,0.64,0.51,0.58,0,4,5,1233.57,0.61,0.32,1,0.58,0.61,0.43
14,0.76,142.61,2,2,6,0.59,0.68,0,0.48,0.16,0.27,0,6,20,875.56,0.51,0.58,2,0.91,0.45,0.57
9,-0.42,60.16,1,1,1,0.28,0.97,1,0.55,0.77,0.18,1,1,19,1188.47,0.66,0.41,9,0.75,0.49,0.82
10,0.65,150.67,3,2,6,0.5,0.75,1,0.76,0.69,0.69,0,1,17,611.82,0.83,0.32,1,0.58,0.78,0.5
4,0.04,13.9,3,3,1,0.35,0.88,0,0.66,0.41,0.92,0,2,3,622.72,0.49,1.0,4,0.22,0.56,0.79
6,0.59,86.26,5,0,4,0.3,0.67,1,0.64,0.42,0.92,0,1,4,10.16,0.87,0.55,3,0.92,0.62,0.77
9,0.38,209.1,2,3,6,0.35,0.35,0,0.79,0.89,0.6,1,5,5,936.01,0.63,0.16,5,0.71,0.8,0.67
7,-0.74,35.23,2,1,2,0.47,0.91,1,0.36,0.31,0.21,0,1,13,875.83,0.63,0.68,0,0.69,0.38,0.63
0,0.55,54.42,4,0,2,0.19,0.85,0,0.92,0.2,0.03,0,10,16,251.75,0.69,0.62,3,0.59,0.83,0.46
8,-0.91,73.19,3,0,2,0.21,0.92,0,0.85,0.75,0.78,0,9,6,652.48,0.42,0.65,1,0.59,0.91,0.5
11,-0.94,73.14,2,2,3,0.8,0.92,1,0.36,0.95,0.35,0,2,16,796.1,0.64,0.27,4,0.78,0.34,0.46
16,0.14,91.47,1,0,4,0.73,0.61,0,0.51,0.53,0.72,0,4,5,1169.27,0.64,0.8,4,0.9,0.54,0.39
3,0.85,41.45,5,3,1,0.76,0.92,0,0.86,0.37,0.59,0,7,3,37.03,0.31,0.11,2,0.18,0.9,0.23
13,-0.57,214.08,2,3,7,0.56,0.27,0,0.68,0.11,0.98,0,1,14,934.75,0.43,0.14,1,0.11,0.72,0.73
11,0.41,218.62,5,0,8,0.7,0.3,0,0.22,0.08,0.49,0,6,9,18.89,0.87,0.64,5,0.46,0.22,0.62
14,-0.55,196.76,4,2,5,0.68,0.36,1,0.68,0.98,0.43,0,1,15,291.72,0.85,0.43,2,0.94,0.77,0.47
0,1.0,131.17,4,0,3,0.84,0.82,1,0.51,0.4,0.52,0,10,2,386.42,0.34,0.78,3,0.12,0.54,0.47
18,0.96,182.14,2,0,7,0.4,0.34,1,0.49,0.36,0.2,0,3,19,834.65,0.94,0.69,3,0.84,0.53,0.96
7,0.68,60.44,4,2,2,0.71,0.76,1,0.93,0.76,0.77,0,9,8,339.07,0.6,0.64,5,0.76,0.95,0.87
11,-0.05,195.68,5,3,7,0.03,0.36,1,0.73,0.99,0.51,0,2,14,4.5,0.77,0.64,2,0.11,0.71,0.37
15,-0.54,249.31,2,0,8,0.22,0.34,1,0.78,0.1,0.05,0,1,15,857.14,0.85,0.43,1,0.68,0.75,0.34
19,0.36,189.38,2,2,7,0.08,0.53,0,0.84,0.62,0.1,0,1,16,874.53,0.4,0.8,3,0.77,0.89,0.73
9,0.32,113.92,4,2,4,0.66,0.86,1,0.6,0.54,0.81,0,8,17,390.58,0.82,0.58,0,0.02,0.6,0.54
3,-0.23,237.05,3,3,7,0.38,0.41,0,0.75,0.44,0.04,0,2,17,649.17,0.45,0.8,2,0.66,0.75,0.52
15,-0.14,51.43,3,3,3,0.7,0.88,1,0.67,0.49,0.11,0,10,15,529.61,0.64,0.85,5,0.66,0.68,0.66
18,-0.06,311.47,5,1,9,0.76,0.12,1,0.66,0.51,0.39,0,7,18,28.4,0.91,0.49,4,0.97,0.68,0.96
9,-0.36,155.61,1,0,6,0.87,0.43,0,0.4,0.13,0.37,0,9,0,1006.41,0.14,0.67,5,0.77,0.41,0.25
12,-0.81,219.66,3,2,6,0.88,0.5,1,0.81,0.41,0.06,0,3,7,536.77,0.72,0.0,2,0.23,0.76,0.39
2,0.82,267.51,1,2,10,0.29,0.1,0,0.78,0.11,0.17,0,8,10,1118.63,0.59,0.66,5,0.04,0.69,0.51
18,0.03,217.85,4,2,7,0.59,0.38,0,0.89,0.02,0.47,0,0,10,255.27,0.45,0.24,3,0.38,0.91,0.16
18,-0.8,186.8,4,0,6,0.5,0.52,1,0.83,0.69,0.21,0,7,16,247.52,0.97,0.38,5,0.81,0.85,0.44
5,0.23,170.43,3,3,6,0.18,0.41,0,0.82,0.2,0.64,1,1,17,601.09,0.94,0.74,7,0.21,0.88,0.53
9,0.99,54.74,4,1,1,0.78,1.0,1,0.91,0.62,0.96,1,9,3,247.47,0.61,0.49,7,0.59,0.89,0.25
18,0.6,38.35,4,3,2,0.67,0.69,1,0.66,0.21,0.8,0,10,9,284.03,0.52,0.61,2,0.5,0.65,0.82
17,-0.37,195.8,4,3,7,0.17,0.31,0,0.61,0.25,0.52,1,10,17,270.78,0.64,0.46,5,0.18,0.68,0.09
5,0.15,257.3,2,3,9,0.23,0.16,0,0.87,0.27,0.64,1,9,13,870.69,0.2,0.82,10,0.93,0.85,0.85
16,-0.6,10.0,4,1,1,0.08,0.97,0,0.47,0.24,0.75,0,4,13,306.19,0.45,0.38,0,0.41,0.42,0.34
13,-0.47,118.65,3,1,4,0.35,0.54,0,0.58,0.26,0.6,0,6,7,580.65,0.51,0.38,1,0.11,0.56,0.59
7,0.59,48.73,3,3,1,0.6,1.0,1,0.96,0.49,0.99,1,6,20,493.1,0.12,0.35,6,0.91,0.92,0.45
8,-0.73,104.09,3,2,3,0.25,0.75,0,0.9,0.66,0.18,0,0,15,547.78,0.87,0.54,0,0.78,0.89,0.74
10,0.2,77.77,1,3,2,0.1,0.76,0,0.63,0.9,0.67,0,1,12,1095.04,0.71,0.57,5,0.94,0.69,0.64
7,-0.78,106.54,5,0,3,0.62,0.82,0,0.72,0.52,0.83,0,8,8,16.99,0.82,0.97,0,0.5,0.75,0.4
19,-0.76,101.93,3,2,4,0.72,0.75,0,0.7,0.83,0.74,0,3,13,592.7,0.7,0.58,0,0.22,0.72,0.31
6,0.94,135.24,4,3,3,0.8,0.8,1,0.32,0.25,0.59,0,7,17,187.24,0.65,0.22,0,0.37,0.3,0.6
17,-0.15,186.14,2,2,6,0.36,0.51,0,0.81,0.88,0.94,1,5,15,820.79,0.89,0.53,7,0.72,0.72,0.67
20,0.93,47.15,5,0,1,0.35,1.0,1,0.88,0.84,0.66,0,0,7,0.0,0.86,0.57,3,0.25,0.89,0.28
20,0.92,122.06,3,0,5,0.49,0.49,1,0.86,0.53,0.24,0,7,12,628.85,0.36,0.62,3,0.01,0.81,0.16
9,-0.82,164.32,2,2,5,0.67,0.61,0,0.73,0.21,0.89,1,7,20,807.89,0.66,0.65,10,0.32,0.8,0.47
1,-0.45,206.22,1,3,7,0.38,0.41,0,0.65,0.47,0.41,0,5,13,1124.76,0.8,0.79,0,0.88,0.68,0.5
8,0.01,69.73,3,3,3,0.81,0.82,1,0.84,0.6,0.81,0,5,14,533.7,0.16,0.69,0,0.7,0.82,0.43
20,-0.11,94.84,2,0,3,0.63,0.71,1,0.74,0.4,0.63,0,5,18,936.34,0.8,0.51,1,0.08,0.73,0.69
16,0.43,107.57,2,3,4,0.67,0.57,0,0.7,0.79,0.32,0,7,4,754.18,0.52,0.59,5,0.26,0.67,0.46
10,0.6,287.16,2,0,10,0.69,0.34,1,0.67,0.41,0.18,0,6,18,828.71,0.58,0.17,0,0.22,0.64,0.69
20,0.22,283.65,2,0,9,0.25,0.24,1,0.33,0.97,0.2,0,2,1,864.85,0.6,0.61,3,0.4,0.39,0.65
8,-0.7,310.75,3,1,10,0.7,0.09,1,0.44,0.95,0.12,0,8,13,591.96,0.82,0.53,3,0.77,0.51,0.41
3,-0.55,266.99,2,1,8,0.79,0.42,0,0.81,0.95,0.81,0,4,9,932.05,0.58,0.74,3,0.75,0.83,0.19
13,0.71,93.38,5,1,3,0.74,0.67,1,0.94,1.0,0.28,0,10,6,66.06,0.4,0.79,3,0.42,0.87,0.28
0,-0.42,96.13,3,1,3,0.37,0.63,1,0.92,0.62,0.91,0,5,18,560.96,0.39,0.31,3,0.68,0.93,0.51
0,-0.06,11.29,3,3,2,0.53,0.85,1,0.52,0.69,0.71,1,6,19,547.23,0.3,0.48,5,0.26,0.6,0.78
1,-0.9,238.87,2,3,9,0.18,0.4,0,0.6,0.91,1.0,0,10,19,976.23,0.36,0.36,0,0.71,0.51,0.33
8,0.01,10.0,4,2,1,0.44,0.85,1,0.56,0.98,0.67,1,2,17,339.43,0.46,0.61,6,0.04,0.51,0.87
5,0.01,52.49,3,3,5,0.73,0.79,1,0.62,0.13,0.32,0,8,13,616.12,0.31,0.58,0,0.14,0.66,0.21
1,0.96,213.21,4,2,6,0.21,0.62,0,0.63,0.75,0.93,0,4,8,264.69,0.4,0.66,2,0.61,0.67,0.16
10,-0.13,302.91,2,2,9,0.36,0.11,0,0.3,0.74,0.49,0,2,17,863.42,0.51,0.38,5,0.85,0.34,0.34
1,-0.62,272.07,1,1,8,0.17,0.25,0,0.84,0.18,0.47,0,2,14,1222.56,0.8,0.27,3,0.44,0.84,0.76
14,-0.29,10.0,5,3,1,0.49,1.0,1,0.64,0.46,0.11,0,2,3,112.96,0.54,0.47,1,0.35,0.52,0.59
5,0.67,173.4,5,2,5,0.67,0.73,1,0.97,0.56,0.66,0,3,18,63.76,0.78,0.35,0,1.0,0.82,0.52
18,-0.64,239.02,1,1,9,0.43,0.38,0,0.66,0.77,0.68,0,5,0,1145.62,0.47,0.54,5,0.28,0.65,0.32
12,-0.25,95.81,1,2,2,0.35,0.71,0,0.43,0.15,0.08,0,10,15,1117.33,0.92,0.42,2,0.45,0.4,0.16
0,-0.34,309.71,1,3,10,0.61,0.2,0,0.77,0.32,0.73,0,9,4,1146.47,0.73,0.41,0,0.21,0.74,0.25
10,0.6,171.9,1,3,5,0.64,0.67,0,0.67,0.09,0.26,0,3,12,1127.61,0.48,0.5,1,0.09,0.59,0.45
12,0.56,78.83,3,1,3,0.08,0.71,0,0.81,0.12,0.49,1,6,9,487.87,0.5,0.52,9,0.9,0.85,0.63
11,0.33,148.74,3,1,3,0.48,0.83,0,0.65,0.49,0.89,0,7,8,549.94,0.49,0.39,3,0.56,0.57,0.38
13,0.62,33.82,5,1,2,0.18,1.0,1,0.84,0.43,0.43,0,0,16,0.0,0.5,0.87,3,0.34,0.75,0.1
20,0.37,158.49,2,3,4,0.28,0.64,0,0.71,0.53,0.65,1,1,9,932.43,0.58,0.76,5,0.47,0.71,0.32
9,-0.7,230.05,2,2,8,0.53,0.24,1,0.84,0.84,0.52,0,4,18,859.19,0.68,0.46,0,0.05,0.85,0.59
16,-0.78,25.31,4,3,1,0.24,1.0,0,0.88,0.09,0.66,1,9,8,214.87,0.82,0.77,9,0.36,0.89,0.57
16,-0.97,50.88,4,1,2,0.49,0.74,0,0.67,0.79,0.84,0,0,2,335.34,0.67,0.25,5,0.42,0.67,0.38
10,0.17,144.59,4,3,5,0.73,0.67,1,0.53,0.62,0.27,0,2,6,353.57,0.63,0.56,5,0.19,0.57,0.39
8,0.74,316.71,1,3,10,0.15,0.34,1,0.61,0.53,0.01,0,1,0,1109.66,0.64,0.71,3,0.17,0.53,0.69
12,0.74,237.88,5,3,8,0.88,0.24,1,0.58,0.3,0.81,0,9,11,79.31,0.77,0.56,5,0.69,0.59,0.48
9,-0.82,162.17,2,0,7,0.42,0.47,0,0.36,0.19,0.82,0,3,0,860.53,0.6,0.05,5,0.21,0.35,0.91
20,-0.52,81.53,5,1,3,0.63,0.78,0,0.91,0.09,0.77,0,2,15,45.87,0.21,0.73,0,0.42,0.98,0.51
4,0.48,144.55,4,3,3,0.55,0.77,0,0.75,0.47,0.86,0,9,7,392.94,0.41,0.49,4,0.2,0.72,0.34
1,-0.33,234.83,1,3,7,0.25,0.37,1,0.65,0.98,0.85,0,9,19,1167.3,0.59,0.7,2,0.73,0.64,0.12
15,-0.2,10.0,5,3,1,0.79,0.93,0,0.8,0.23,0.06,0,0,13,36.74,0.42,0.29,4,0.58,0.74,0.57
8,0.79,22.1,4,3,2,0.18,0.72,1,0.75,0.12,0.62,1,10,11,398.17,0.5,0.59,8,0.45,0.77,0.86
5,-0.42,21.56,2,3,1,0.58,0.89,0,0.95,0.34,0.23,0,3,18,837.26,0.69,0.69,2,0.91,0.94,0.54
14,-0.74,289.67,3,3,10,0.58,0.22,0,0.52,0.96,0.83,0,10,20,594.22,0.63,0.57,3,0.73,0.55,0.62
19,-0.59,106.29,1,3,3,0.45,0.75,1,0.78,0.13,0.2,0,9,15,1161.7,0.82,0.58,3,0.1,0.82,0.77
9,-0.53,256.88,5,0,8,0.27,0.32,0,0.73,1.0,0.36,0,4,11,0.0,0.36,0.49,1,0.68,0.76,0.84
1,0.61,299.96,3,3,9,0.46,0.16,1,0.75,0.11,0.23,0,8,7,643.47,0.87,0.21,2,0.49,0.76,0.84
1,0.54,182.03,5,2,6,0.93,0.31,1,0.98,0.9,0.85,0,8,19,11.08,0.73,0.46,5,0.67,1.0,0.27
14,0.6,10.0,1,0,1,0.11,0.74,0,0.36,0.78,0.61,0,1,17,1116.82,0.49,0.66,0,0.04,0.38,0.69
20,-0.76,84.35,2,2,3,0.59,0.74,0,0.77,0.16,0.29,0,7,16,783.86,0.51,0.24,0,0.5,0.69,0.18
20,-0.27,77.77,2,0,3,0.31,0.75,1,0.57,0.85,0.44,1,6,0,963.25,0.42,0.53,8,0.25,0.52,0.31
9,0.01,205.35,1,2,6,0.42,0.57,1,0.78,0.37,0.75,0,5,20,1156.77,0.81,0.27,1,0.66,0.85,0.64
13,0.57,273.8,2,3,9,0.08,0.33,0,0.73,0.41,0.41,0,7,16,902.35,0.51,0.33,2,0.79,0.73,0.55
14,-0.71,10.0,1,0,1,0.16,0.93,1,0.75,0.08,0.31,0,2,13,1147.89,0.9,0.51,0,0.06,0.72,0.66
18,-0.88,81.22,5,2,3,0.48,0.55,0,0.81,0.42,0.89,0,8,9,0.0,0.64,0.47,2,0.72,0.85,0.79
0,0.65,125.52,5,1,6,0.31,0.52,1,0.68,0.7,0.45,1,3,17,10.73,0.33,0.35,9,0.62,0.55,0.7
11,0.78,326.22,4,1,8,0.72,0.36,0,0.23,0.88,0.08,0,8,10,311.14,0.35,0.76,5,0.39,0.25,0.5
16,0.98,50.95,3,1,3,0.84,0.79,1,0.94,0.09,0.55,0,8,10,586.77,0.8,0.82,1,0.76,0.78,0.19
0,0.78,61.9,5,2,1,0.43,0.71,1,0.75,0.24,0.77,0,6,16,0.0,0.63,0.46,0,0.11,0.71,0.82
8,0.25,158.51,3,0,6,0.21,0.54,0,0.73,0.05,0.65,0,1,14,626.36,0.81,0.7,5,0.3,0.79,0.42
14,-0.32,47.21,2,1,1,0.49,0.94,1,0.62,0.35,0.28,0,9,4,797.41,0.46,0.76,4,0.71,0.65,0.04
3,-0.34,76.69,5,1,4,0.58,0.74,0,0.59,0.82,0.36,0,1,4,0.0,0.57,0.59,3,0.71,0.6,0.16
2,-0.88,49.24,2,3,2,0.52,0.84,0,0.63,0.21,0.08,0,10,16,895.44,0.29,0.42,4,0.4,0.6,0.63
12,0.74,271.2,5,3,9,0.33,0.13,0,0.8,0.64,1.0,0,7,13,0.0,0.26,0.7,1,0.82,0.76,0.53
4,-0.03,297.02,4,1,9,0.8,0.4,0,0.56,0.97,0.51,0,8,3,326.95,0.62,0.98,3,0.69,0.51,0.34
1,0.49,214.07,5,2,8,0.58,0.43,1,0.65,0.92,0.12,0,6,3,74.21,0.76,0.41,4,0.12,0.66,0.86
1,0.05,109.27,1,2,5,0.37,0.64,1,0.76,0.3,0.37,0,4,15,1126.63,0.72,0.33,1,0.03,0.8,0.26
18,-0.16,138.5,3,2,3,0.43,0.48,1,0.56,0.22,0.82,1,7,0,527.24,0.71,0.29,7,0.12,0.59,0.52
1,-0.16,64.37,5,2,2,0.48,0.8,1,0.72,0.57,0.9,0,6,15,0.0,0.48,0.59,4,0.83,0.71,0.66
4,0.01,106.25,4,3,3,0.63,0.67,1,0.85,0.67,0.15,0,5,2,223.52,0.58,0.35,5,0.8,0.79,0.13
13,-0.23,264.11,4,2,10,0.6,0.19,1,0.96,0.54,0.96,1,7,8,329.54,0.87,0.38,6,0.65,0.98,0.34
18,0.26,10.0,3,0,1,0.66,1.0,1,0.65,0.64,0.09,0,9,17,666.18,0.82,0.25,0,0.58,0.57,0.58
16,-0.62,341.12,4,0,10,0.66,0.02,1,0.43,0.12,0.94,0,2,0,214.05,0.65,0.39,1,0.27,0.52,0.3
18,-0.11,95.66,5,2,4,0.86,0.66,0,0.75,0.4,0.04,0,0,10,0.0,0.24,0.42,3,0.44,0.74,0.62
16,-0.37,13.34,3,0,1,0.12,0.91,0,0.73,0.11,0.1,0,2,9,508.26,0.38,0.34,2,0.14,0.73,0.89
4,-0.39,49.66,4,1,2,0.53,0.66,0,0.51,0.06,0.96,0,2,0,208.49,0.49,0.31,2,0.71,0.52,0.64
3,-0.36,181.13,4,2,7,0.6,0.42,1,0.59,0.26,0.94,0,1,1,308.05,0.75,0.43,4,0.2,0.53,0.68
7,-0.01,329.47,5,3,10,0.34,0.19,0,0.85,0.95,0.27,0,5,14,0.0,0.58,0.38,0,0.55,0.8,0.25
0,-0.19,248.76,2,0,8,0.5,0.61,1,0.34,0.27,0.96,1,10,3,846.17,0.35,0.55,9,0.25,0.4,0.61
9,0.14,69.34,4,0,3,0.43,0.87,1,0.78,0.85,0.5,0,2,11,263.8,0.7,0.41,1,0.54,0.74,0.34
17,0.91,141.1,5,3,4,0.67,0.77,1,0.37,0.04,0.81,0,9,9,61.0,0.79,0.72,1,0.65,0.44,0.61
1,0.87,10.0,4,2,1,0.11,1.0,1,0.77,0.6,0.84,0,6,11,349.5,0.7,0.47,1,0.84,0.76,0.54
16,-0.44,271.89,2,0,10,0.58,0.38,0,0.83,0.3,0.4,0,1,4,867.49,0.49,0.42,2,0.73,0.76,0.32
6,0.22,224.3,3,2,7,0.17,0.4,0,0.78,0.64,0.98,0,7,8,651.38,0.84,0.32,2,0.25,0.82,0.08
6,-0.08,246.64,5,2,6,0.5,0.42,0,0.81,0.02,0.69,0,10,0,0.0,0.72,0.77,0,0.61,0.84,0.84
5,-0.17,40.64,4,3,1,0.58,0.81,1,0.74,0.54,0.79,0,10,20,355.14,0.82,0.59,0,0.08,0.69,0.31
3,-0.29,219.72,4,2,8,0.67,0.4,0,0.71,0.39,0.84,1,0,3,148.81,0.75,0.28,6,0.46,0.69,0.73
0,-0.56,223.25,1,2,8,0.96,0.19,0,0.63,0.68,0.71,0,3,2,1151.67,0.93,0.85,5,0.82,0.66,0.87
7,-0.53,133.38,4,2,5,0.64,0.6,1,0.27,0.04,0.49,0,9,6,264.55,0.89,0.79,5,0.01,0.34,0.27
3,0.74,232.28,5,3,7,0.48,0.34,0,0.75,0.17,0.19,0,9,19,0.0,0.74,0.2,0,0.57,0.85,0.58
4,0.49,360.27,2,2,10,0.56,0.16,1,0.59,0.93,0.86,1,8,8,876.44,0.57,0.04,10,0.19,0.55,0.09
17,0.23,24.94,5,3,1,0.39,0.58,1,0.74,0.0,0.43,0,10,20,0.0,0.78,0.41,2,0.05,0.76,0.39
13,-0.45,197.81,5,3,7,0.89,0.51,1,0.69,0.5,0.52,0,0,7,26.28,0.64,0.29,3,0.05,0.63,0.88
14,-0.37,293.09,4,1,9,0.64,0.2,1,0.98,0.33,0.88,0,0,7,449.49,0.8,0.21,3,0.98,1.0,0.33
7,-0.61,64.32,3,2,2,0.62,0.85,1,0.96,0.06,0.63,0,0,15,529.76,0.66,0.32,0,0.43,0.98,0.71
20,0.87,310.94,3,1,10,0.61,0.22,0,0.61,0.11,0.24,0,5,1,559.71,0.7,0.42,4,0.82,0.63,0.22
2,0.55,148.04,5,3,4,0.21,0.69,1,0.61,0.76,0.63,0,9,3,23.59,0.87,0.55,0,0.09,0.6,0.81
12,-0.37,54.13,1,1,1,0.74,1.0,1,0.6,0.06,0.8,1,0,9,1100.69,0.34,0.56,8,0.61,0.67,0.12
3,0.36,81.27,5,0,2,0.85,0.74,0,0.71,0.29,0.38,0,1,19,32.73,0.46,0.41,1,0.75,0.77,0.11
19,-0.98,278.22,4,3,10,0.75,0.11,0,0.59,0.8,0.88,0,9,3,305.68,0.92,0.93,5,0.34,0.47,0.5
14,0.03,10.0,5,1,1,0.3,0.95,1,0.61,0.11,0.01,0,1,18,0.0,0.81,0.34,1,0.79,0.66,0.52
