iteration_frequency,error_pattern_change,time_to_completion,self_evaluation_score,external_feedback_quality,task_complexity_level,engagement_depth,confidence_level,knowledge_transfer_success,consistency_score,abstract_signal_strength,response_latency_variability,intentional_error_flag,revisit_rate,vocabulary_expansion_count,feedback_revision_delay,surprise_tolerance_score,exploratory_task_deviation,self_explanation_count,output_compression_ratio,emotional_consistency_score,curiosity_level
4,-1.0,321.8,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,80,2339.7,0.0,0.0,2,0.0,0.0,0.0
7,1.0,745.5,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,86,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,165.3,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,2819.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,736.9,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,83,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,799.5,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,52,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,282.5,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,79,2201.9,0.0,0.99,10,0.99,0.99,0.99
6,1.0,688.0,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,86,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,324.7,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,81,2403.6,0.0,0.0,2,0.0,0.0,0.0
7,1.0,751.1,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,87,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,166.9,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,2893.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,743.1,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,84,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,805.2,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,51,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,285.3,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,80,2264.5,0.0,0.99,10,0.99,0.99,0.99
6,1.0,692.8,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,87,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,327.6,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,82,2468.4,0.0,0.0,2,0.0,0.0,0.0
7,1.0,756.7,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,88,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,168.5,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,2968.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,749.3,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,85,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,810.9,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,53,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,288.1,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,81,2327.9,0.0,0.99,10,0.99,0.99,0.99
6,1.0,697.6,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,88,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,330.5,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,83,2534.0,0.0,0.0,2,0.0,0.0,0.0
7,1.0,762.3,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,89,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,170.1,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,3044.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,755.5,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,86,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,816.6,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,52,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,290.9,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,82,2392.2,0.0,0.99,10,0.99,0.99,0.99
6,1.0,702.4,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,89,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,333.4,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,84,2600.5,0.0,0.0,2,0.0,0.0,0.0
7,1.0,767.9,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,90,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,171.7,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,3121.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,761.7,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,87,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,822.3,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,54,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,293.7,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,83,2457.4,0.0,0.99,10,0.99,0.99,0.99
6,1.0,707.2,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,90,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,336.3,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,85,2667.9,0.0,0.0,2,0.0,0.0,0.0
7,1.0,773.5,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,91,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,173.3,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,3199.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,767.9,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,88,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,828.0,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,53,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,296.5,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,84,2523.5,0.0,0.99,10,0.99,0.99,0.99
6,1.0,712.0,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,91,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,339.2,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,86,2736.2,0.0,0.0,2,0.0,0.0,0.0
7,1.0,779.1,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,92,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,174.9,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,3278.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,774.1,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,89,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,833.7,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,55,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,299.3,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,85,2590.5,0.0,0.99,10,0.99,0.99,0.99
6,1.0,716.8,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,92,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,342.1,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,87,2805.4,0.0,0.0,2,0.0,0.0,0.0
7,1.0,784.7,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,93,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,176.5,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,3358.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,780.3,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,90,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,839.4,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,54,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,302.1,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,86,2658.5,0.0,0.99,10,0.99,0.99,0.99
6,1.0,721.6,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,93,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,345.0,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,88,2875.5,0.0,0.0,2,0.0,0.0,0.0
7,1.0,790.3,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,94,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,178.1,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,3439.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,786.5,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,91,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,845.1,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,56,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,304.9,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,87,2727.4,0.0,0.99,10,0.99,0.99,0.99
6,1.0,726.4,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,94,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,347.9,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,89,2946.5,0.0,0.0,2,0.0,0.0,0.0
7,1.0,795.9,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,95,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,179.7,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,3521.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,792.7,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,92,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,850.8,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,55,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,307.7,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,88,2797.2,0.0,0.99,10,0.99,0.99,0.99
6,1.0,731.2,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,95,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,350.8,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,90,3018.4,0.0,0.0,2,0.0,0.0,0.0
7,1.0,801.5,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,96,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,181.3,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,3604.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,798.9,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,93,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,856.5,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,57,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,310.5,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,89,2867.8,0.0,0.99,10,0.99,0.99,0.99
6,1.0,736.0,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,96,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,353.7,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,91,3091.2,0.0,0.0,2,0.0,0.0,0.0
7,1.0,807.1,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,97,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,182.9,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,3688.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,805.1,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,94,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,862.2,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,56,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,313.3,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,90,2939.3,0.0,0.99,10,0.99,0.99,0.99
6,1.0,740.8,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,97,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,356.6,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,92,3164.9,0.0,0.0,2,0.0,0.0,0.0
7,1.0,812.7,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,98,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,184.5,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,3773.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,811.3,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,95,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,867.9,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,58,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,316.1,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,91,3011.7,0.0,0.99,10,0.99,0.99,0.99
6,1.0,745.6,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,98,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,359.5,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,93,3239.5,0.0,0.0,2,0.0,0.0,0.0
7,1.0,818.3,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,99,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,186.1,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,3859.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,817.5,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,96,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,873.6,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,57,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,318.9,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,92,3085.0,0.0,0.99,10,0.99,0.99,0.99
6,1.0,750.4,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,99,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,362.4,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,94,3315.0,0.0,0.0,2,0.0,0.0,0.0
7,1.0,823.9,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,100,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,187.7,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,3946.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,823.7,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,97,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,879.3,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,59,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,321.7,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,93,3159.2,0.0,0.99,10,0.99,0.99,0.99
6,1.0,755.2,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,100,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,365.3,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,95,3391.4,0.0,0.0,2,0.0,0.0,0.0
7,1.0,829.5,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,101,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,189.3,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,4034.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,829.9,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,98,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,885.0,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,58,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,324.5,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,94,3234.3,0.0,0.99,10,0.99,0.99,0.99
6,1.0,760.0,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,101,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,368.2,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,96,3468.7,0.0,0.0,2,0.0,0.0,0.0
7,1.0,835.1,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,102,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,190.9,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,4123.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,836.1,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,99,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,890.7,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,60,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,327.3,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,95,3310.3,0.0,0.99,10,0.99,0.99,0.99
6,1.0,764.8,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,102,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,371.1,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,97,3546.9,0.0,0.0,2,0.0,0.0,0.0
7,1.0,840.7,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,103,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,192.5,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,4213.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,842.3,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,100,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,896.4,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,59,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,330.1,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,96,3387.2,0.0,0.99,10,0.99,0.99,0.99
6,1.0,769.6,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,103,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,374.0,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,98,3626.0,0.0,0.0,2,0.0,0.0,0.0
7,1.0,846.3,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,104,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,194.1,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,4304.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,848.5,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,101,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,902.1,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,61,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,332.9,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,97,3465.0,0.0,0.99,10,0.99,0.99,0.99
6,1.0,774.4,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,104,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,376.9,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,99,3706.0,0.0,0.0,2,0.0,0.0,0.0
7,1.0,851.9,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,105,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,195.7,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,4396.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,854.7,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,102,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,907.8,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,60,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,335.7,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,98,3543.7,0.0,0.99,10,0.99,0.99,0.99
6,1.0,779.2,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,105,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,379.8,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,100,3786.9,0.0,0.0,2,0.0,0.0,0.0
7,1.0,857.5,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,106,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,197.3,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,4489.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,860.9,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,103,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,913.5,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,62,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,338.5,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,99,3623.2,0.0,0.99,10,0.99,0.99,0.99
6,1.0,784.0,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,106,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,382.7,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,101,3868.7,0.0,0.0,2,0.0,0.0,0.0
7,1.0,863.1,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,107,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,198.9,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,4583.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,867.1,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,104,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,919.2,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,61,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,341.3,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,100,3703.6,0.0,0.99,10,0.99,0.99,0.99
6,1.0,788.8,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,107,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,385.6,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,102,3951.4,0.0,0.0,2,0.0,0.0,0.0
7,1.0,868.7,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,108,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,200.5,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,4678.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,873.3,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,105,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,924.9,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,63,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,344.1,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,101,3784.8,0.0,0.99,10,0.99,0.99,0.99
6,1.0,793.6,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,108,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,388.5,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,103,4035.0,0.0,0.0,2,0.0,0.0,0.0
7,1.0,874.3,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,109,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,202.1,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,4774.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,879.5,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,106,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,930.6,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,62,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,346.9,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,102,3866.9,0.0,0.99,10,0.99,0.99,0.99
6,1.0,798.4,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,109,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,391.4,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,104,4119.5,0.0,0.0,2,0.0,0.0,0.0
7,1.0,879.9,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,110,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,203.7,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,4871.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,885.7,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,107,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,936.3,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,64,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,349.7,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,103,3949.9,0.0,0.99,10,0.99,0.99,0.99
6,1.0,803.2,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,110,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,394.3,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,105,4204.9,0.0,0.0,2,0.0,0.0,0.0
7,1.0,885.5,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,111,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,205.3,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,4969.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,891.9,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,108,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,942.0,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,63,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,352.5,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,104,4033.8,0.0,0.99,10,0.99,0.99,0.99
6,1.0,808.0,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,111,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,397.2,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,106,4291.2,0.0,0.0,2,0.0,0.0,0.0
7,1.0,891.1,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,112,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,206.9,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,5068.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,898.1,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,109,0.0,0.99,0.99,10,0.99,0.99,0.99
9,1.0,947.7,5,3,9,0.99,0.0,1,0.99,0.99,0.0,1,5,65,0.0,0.99,0.99,10,0.99,0.99,0.99
3,-1.0,355.3,3,1,3,0.99,0.0,0,0.99,0.99,0.0,0,1,105,4118.6,0.0,0.99,10,0.99,0.99,0.99
6,1.0,812.8,4,2,6,0.99,0.0,1,0.99,0.99,0.0,1,3,112,0.0,0.99,0.99,10,0.99,0.99,0.99
4,-1.0,400.1,2,1,4,0.0,0.99,0,0.0,0.0,0.99,0,1,107,4378.4,0.0,0.0,2,0.0,0.0,0.0
7,1.0,896.7,4,2,7,0.99,0.0,1,0.99,0.99,0.0,0,3,113,0.0,0.99,0.99,10,0.99,0.99,0.99
2,-1.0,208.5,2,0,2,0.0,0.99,0,0.0,0.0,0.99,0,0,3,5168.0,0.0,0.0,1,0.0,0.0,0.0
5,1.0,904.3,3,2,5,0.99,0.0,1,0.99,0.99,0.0,0,2,110,0.0,0.99,0.99,10,0.99,0.99,0.99
8,1.0,953.4,4,2,8,0.99,0.0,1,0.99,0.99,0.0,1,4,64,0.0,0.99,0.99,10,0.99,0.99,0.99
